arxiv_id,url,month,field,tag,bucket,second_reader,quote,tools_named,vendors,confidence
2608.13451,https://arxiv.org/abs/2608.13451,2026-08,math.DG,substantial_proof_contributions,substantial_research,reread_confirmed,"However, I did not have a proof of either \ref{m=2} or \ref{k=3}. Claude provided not only critical analytic computations (following many exploratory numerical ones) but also several key ideas that I had no hand in generating (at least in their original forms), including \ref{single-arc_reduction}---simplifying the proof of \ref{m=2}---and \ref{iop-qop_equiv} together with \ref{single_crossing}---essential to the proof of \ref{k=3}.",Claude Fable 5; Claude Opus 4.8,anthropic,high
2608.13887,https://arxiv.org/abs/2608.13887,2026-08,math.DG,code_computation,code_computation,pair_supported,"During the development of this work, the authors used ChatGPT $5.6$ Sol to assist with exploratory computations, possible proof directions, and editorial polishing.",ChatGPT $5.6$ Sol,openai,high
2608.13887,https://arxiv.org/abs/2608.13887,2026-08,math.DG,proof_ideas,research_assistance,reread_confirmed,"During the development of this work, the authors used ChatGPT $5.6$ Sol to assist with exploratory computations, possible proof directions, and editorial polishing.",ChatGPT $5.6$ Sol,openai,high
2608.13887,https://arxiv.org/abs/2608.13887,2026-08,math.DG,writing_polish,writing,pair_supported,"During the development of this work, the authors used ChatGPT $5.6$ Sol to assist with exploratory computations, possible proof directions, and editorial polishing.",ChatGPT $5.6$ Sol,openai,high
2608.14232,https://arxiv.org/abs/2608.14232,2026-08,math.DG,math_checking,research_assistance,pair_supported,"ChatGPT was also useful in checking the proof of Theorem \ref{thm:virtabel1:rest}, specifically in verifying that the claimed set of generators can be chosen as stated.",ChatGPT 5.5 Thinking,openai,high
2608.14232,https://arxiv.org/abs/2608.14232,2026-08,math.DG,proof_ideas,research_assistance,reread_confirmed,"It also suggested possible extensions beyond the specific setting of $H_3(\mathbb{Z})$, although the final presentation in this note differs from those suggestions.",ChatGPT 5.5 Thinking,openai,high
2608.14232,https://arxiv.org/abs/2608.14232,2026-08,math.DG,proof_ideas,research_assistance,reread_confirmed,"ChatGPT also proposed an argument for estimating the convolutions $\mu^{\ast n}$, but the authors found this argument overcomplicated and did not use it.",ChatGPT 5.5 Thinking,openai,high
2608.14232,https://arxiv.org/abs/2608.14232,2026-08,math.DG,proof_ideas,research_assistance,reread_confirmed,"Finally, ChatGPT suggested the observation in Remark \ref{rempianofurbo} after the authors prompted it with the group to look for the example.",ChatGPT 5.5 Thinking,openai,high
2608.14232,https://arxiv.org/abs/2608.14232,2026-08,math.DG,vague_proof_contributions,research_assistance,reread_confirmed,"In particular, while studying the toy example of the Heisenberg group $H_3(\mathbb{Z})$ with standard generators and uniform measures on balls, ChatGPT suggested a version of the potential defined in Subsection \ref{subsec:Kantorovich}.",ChatGPT 5.5 Thinking,openai,medium
2608.14232,https://arxiv.org/abs/2608.14232,2026-08,math.DG,vague_proof_contributions,research_assistance,reread_confirmed,"When prompted with specific questions about the asymptotic behavior of the distance in the discrete setting, ChatGPT's answers inspired the authors and contributed to the development of Subsection \ref{subsec:auxiliary_distance}.",ChatGPT 5.5 Thinking,openai,high
2608.14232,https://arxiv.org/abs/2608.14232,2026-08,math.DG,writing_polish,writing,pair_supported,ChatGPT was also used for proofreading.,ChatGPT 5.5 Thinking,openai,high
2608.14358,https://arxiv.org/abs/2608.14358,2026-08,math.DG,substantial_proof_contributions,substantial_research,reread_confirmed,"We further thank Daniele Angella who pointed out the construction behind the metrics of Theorem \ref{t:4dnonuniquenessinto}, which was suggested by ChatGPT.",ChatGPT,openai,high
2608.14358,https://arxiv.org/abs/2608.14358,2026-08,math.DG,vague_proof_contributions,substantial_research,reread_confirmed,Through further consultation with ChatGPT we developed a complete proof.,ChatGPT,openai,high
2608.14438,https://arxiv.org/abs/2608.14438,2026-08,math.DG,draft_text_generated,writing,pair_supported,"Generative AI tools, more explicitly, ChatGPT 5.6 Sol Ultra and Codex, assisted with proof exploration, organization, and drafting.",ChatGPT 5.6 Sol Ultra; Codex,openai,medium
2608.14438,https://arxiv.org/abs/2608.14438,2026-08,math.DG,substantial_proof_contributions,substantial_research,reread_confirmed,"Essential ideas were generated by AI. The authors reviewed, edited, and remain responsible for all theorem statements, proofs and citations. In particular, most of the proofs are different from the original proof generated by AI. The heat pullback metric idea and the Liouville measure averaging trick are AI insights.",ChatGPT 5.6 Sol Ultra; Codex,openai,high
2608.14438,https://arxiv.org/abs/2608.14438,2026-08,math.DG,writing_polish,writing,pair_supported,The Appendix does not have AI use other than text editing.,ChatGPT 5.6 Sol Ultra; Codex,openai,high
2608.14478,https://arxiv.org/abs/2608.14478,2026-08,math.DG,writing_polish,writing,pair_supported,The authors acknowledge the use of AI as an interactive writing and checking aid during the preparation of this manuscript.,AI,unnamed,high
2608.14507,https://arxiv.org/abs/2608.14507,2026-08,math.DG,substantial_proof_contributions,substantial_research,reread_confirmed,This work made substantial use of OpenAI's GPT-5.6 Sol with Ultra reasoning effort and Codex. GPT proposed the central inductive procedure based on the Hodge obstruction and rank improvement behind the proof of Corollary \ref{thm:scalar-intro}.,OpenAI's GPT-5.6 Sol with Ultra reasoning effort; Codex,openai,high
2608.15376,https://arxiv.org/abs/2608.15376,2026-08,math.DG,specific_result_generated,substantial_research,reread_confirmed,The family of metrics in Theorem \ref{bangert.question} was found using one of the commercially available LLMs.,one of the commercially available LLMs,unnamed,medium
2608.15505,https://arxiv.org/abs/2608.15505,2026-08,math.DG,literature_search,lit_review,pair_supported,"The authors used AI-assisted tools, principally ChatGPT/Codex, for brainstorming, literature searches and source triage, objection generation, preliminary checks of calculations and parameter estimates, notation and exposition review, and manuscript editing.",ChatGPT; Codex,openai,high
2608.15505,https://arxiv.org/abs/2608.15505,2026-08,math.DG,math_checking,research_assistance,pair_supported,"The authors used AI-assisted tools, principally ChatGPT/Codex, for brainstorming, literature searches and source triage, objection generation, preliminary checks of calculations and parameter estimates, notation and exposition review, and manuscript editing.",ChatGPT; Codex,openai,high
2608.15505,https://arxiv.org/abs/2608.15505,2026-08,math.DG,proof_ideas,research_assistance,reread_confirmed,"The authors used AI-assisted tools, principally ChatGPT/Codex, for brainstorming, literature searches and source triage, objection generation, preliminary checks of calculations and parameter estimates, notation and exposition review, and manuscript editing.",ChatGPT; Codex,openai,high
2608.15505,https://arxiv.org/abs/2608.15505,2026-08,math.DG,proof_ideas,research_assistance,reread_confirmed,"The authors used AI-assisted tools, principally ChatGPT/Codex, for brainstorming, literature searches and source triage, objection generation, preliminary checks of calculations and parameter estimates, notation and exposition review, and manuscript editing.",ChatGPT; Codex,openai,high
2608.15505,https://arxiv.org/abs/2608.15505,2026-08,math.DG,writing_polish,writing,pair_supported,"The authors used AI-assisted tools, principally ChatGPT/Codex, for brainstorming, literature searches and source triage, objection generation, preliminary checks of calculations and parameter estimates, notation and exposition review, and manuscript editing.",ChatGPT; Codex,openai,high
2608.15585,https://arxiv.org/abs/2608.15585,2026-08,math.DG,substantial_proof_contributions,substantial_research,reread_confirmed,"The absorption identity \eqref{eq:absorption}, key to our main result, was produced in interaction with Claude Fable 5 (Anthropic, 2026), and seems to be novel.","Claude Fable 5 (Anthropic, 2026)",anthropic,medium
2608.15794,https://arxiv.org/abs/2608.15794,2026-08,math.DG,math_checking,research_assistance,pair_supported,Claude Pro was involved in checking the proofs.,ChatGPT Pro; ChatGPT; Claude Pro,anthropic; openai,high
2608.15794,https://arxiv.org/abs/2608.15794,2026-08,math.DG,proof_ideas,research_assistance,reread_confirmed,The following example was suggested to us by ChatGPT.,ChatGPT Pro; ChatGPT; Claude Pro,anthropic; openai,high
2608.15794,https://arxiv.org/abs/2608.15794,2026-08,math.DG,vague_proof_contributions,research_assistance,reread_confirmed,The idea of using $k$-dilatations and Hilbert-Schmidt energies to arrive at Theorem \ref{thm:extremal} came up in a conversation with ChatGPT Pro.,ChatGPT Pro; ChatGPT; Claude Pro,anthropic; openai,medium
2608.15850,https://arxiv.org/abs/2608.15850,2026-08,math.DG,main_results_generated,substantial_research,reread_confirmed,"The proofs in this paper are due to ChatGPT 5.6 Sol Pro, and the paper is merely an exposition of its output.",ChatGPT 5.6 Sol Pro,openai,high
2608.15850,https://arxiv.org/abs/2608.15850,2026-08,math.DG,proof_ideas,substantial_research,reread_confirmed,"Our initial prompt to ChatGPT 5.6 Sol Pro was to find an upper bound for the volumes of compact K\""ahler surfaces with $H \ge 2$.",ChatGPT 5.6 Sol Pro,openai,high
2608.15850,https://arxiv.org/abs/2608.15850,2026-08,math.DG,proof_ideas,substantial_research,reread_confirmed,Subsequent queries yielded a non-optimal estimate in all dimensions based on a proof broadly similar to the current one.,ChatGPT 5.6 Sol Pro,openai,high
2608.15850,https://arxiv.org/abs/2608.15850,2026-08,math.DG,proof_ideas,substantial_research,reread_confirmed,ChatGPT 5.6 Sol Pro was unable to either prove or construct a counterexample to rigidity in the general setting of Theorem \ref{thm:main}.,ChatGPT 5.6 Sol Pro,openai,high
2608.15850,https://arxiv.org/abs/2608.15850,2026-08,math.DG,specific_result_generated,substantial_research,reread_confirmed,Its proof of the revised vanishing theorem led us to seek a general positivty condition implied by both Ricci positiivty and positive holomorphic sectional curvature.,ChatGPT 5.6 Sol Pro,openai,high
2608.16095,https://arxiv.org/abs/2608.16095,2026-08,math.DG,code_computation,code_computation,pair_supported,"In particular, AI-assisted symbolic and numerical checks helped the author refine the inequality estimates and obtain a sharper explicit constant than the one obtained in the first version of the manuscript.",OpenAI's ChatGPT; Codex tools,openai,high
2608.16095,https://arxiv.org/abs/2608.16095,2026-08,math.DG,math_checking,research_assistance,pair_supported,"During the preparation of this manuscript, the author used OpenAI's ChatGPT, including its Codex tools, to assist with English-language polishing, \LaTeX{} formatting, verification of algebraic computations and constants, and internal-consistency checks.",OpenAI's ChatGPT; Codex tools,openai,high
2608.16095,https://arxiv.org/abs/2608.16095,2026-08,math.DG,proof_ideas,research_assistance,reread_confirmed,"In particular, AI-assisted symbolic and numerical checks helped the author refine the inequality estimates and obtain a sharper explicit constant than the one obtained in the first version of the manuscript.",OpenAI's ChatGPT; Codex tools,openai,high
2608.16095,https://arxiv.org/abs/2608.16095,2026-08,math.DG,writing_polish,writing,pair_supported,"During the preparation of this manuscript, the author used OpenAI's ChatGPT, including its Codex tools, to assist with English-language polishing, \LaTeX{} formatting, verification of algebraic computations and constants, and internal-consistency checks.",OpenAI's ChatGPT; Codex tools,openai,high
2608.16136,https://arxiv.org/abs/2608.16136,2026-08,math.DG,math_checking,research_assistance,pair_supported,"It was also used to explore auxiliary arguments, pre-check calculations, and improve the exposition.",OpenAI's ChatGPT,openai,high
