arxiv_id,url,month,field,tool,vendor,quote
2608.15914,https://arxiv.org/abs/2608.15914,2026-08,math.PR,Anthropic's Claude,anthropic,"Under the author's supervision, OpenAI's ChatGPT and Anthropic's Claude generated the proofs from the arguments of this paper."
2608.15914,https://arxiv.org/abs/2608.15914,2026-08,math.PR,Lean \texttt{v4.32.0},,The repository is pinned to Lean \texttt{v4.32.0} and Mathlib \texttt{v4.32.0}.
2608.15914,https://arxiv.org/abs/2608.15914,2026-08,math.PR,OpenAI's ChatGPT,openai,"Under the author's supervision, OpenAI's ChatGPT and Anthropic's Claude generated the proofs from the arguments of this paper."
2608.16119,https://arxiv.org/abs/2608.16119,2026-08,math.PR,OpenAI GPT-5.6 Sol (model identifier \texttt{gpt-5.6-sol}),openai,"During the preparation of this work, the authors used OpenAI GPT-5.6 Sol (model identifier \texttt{gpt-5.6-sol}) in order to assist in developing the counterexample constructions and exact matching calculations presented in Theorem~\ref{thm:nonuniqueness-above-half}, Lemma~\ref{lem:weight-removal-interface-match}, and Theorem~\ref{thm:weight-removal-obstruction}."
2608.16664,https://arxiv.org/abs/2608.16664,2026-08,math.PR,an AI,unnamed,"In particular, the use of a regularized function in Lemma \ref{lem:lyap-gamma} and Proposition \ref{lem:gamma-0} was suggested by an AI and the code used to produce illustrations was generated by an LLM."
2608.16664,https://arxiv.org/abs/2608.16664,2026-08,math.PR,an LLM,unnamed,"In particular, the use of a regularized function in Lemma \ref{lem:lyap-gamma} and Proposition \ref{lem:gamma-0} was suggested by an AI and the code used to produce illustrations was generated by an LLM."
2608.16752,https://arxiv.org/abs/2608.16752,2026-08,math.PR,ChatGPT,openai,ChatGPT was used for mathematical and linguistic proofreading.
2608.16752,https://arxiv.org/abs/2608.16752,2026-08,math.PR,Claude,anthropic,"In particular, Claude proposed a clearer and substantially streamlined proof of the path-existence results in Appendix~\ref{sec:paths_existence}, replacing an earlier incomplete argument."
2608.17374,https://arxiv.org/abs/2608.17374,2026-08,math.PR,ChatGPT 5.5 pro,openai,ChatGPT 5.5 pro was used throughout the creation of this document.
2608.17437,https://arxiv.org/abs/2608.17437,2026-08,math.PR,an AI tool,unnamed,Interactive discussions with an AI tool assisted in exploring proof ideas and polishing the language.
2608.17743,https://arxiv.org/abs/2608.17743,2026-08,math.PR,OpenAI's ChatGPT,openai,"During the preparation of this manuscript, the author used OpenAI's ChatGPT for language, exposition, organization, and critical review."
2608.17793,https://arxiv.org/abs/2608.17793,2026-08,math.PR,Claude Opus 5,anthropic,"I acknowledge the use of Claude Opus 5 in exploring proof ideas, which I reviewed carefully, and for checking the note."
2608.18075,https://arxiv.org/abs/2608.18075,2026-08,math.PR,OpenAI ChatGPT,openai,OpenAI ChatGPT was used to assist with proof auditing and manuscript preparation.
2608.18320,https://arxiv.org/abs/2608.18320,2026-08,math.PR,OpenAI's ChatGPT 5.6,openai,"At a later stage, OpenAI's ChatGPT 5.6 was used for language editing and as an additional check of the arguments."
2608.18999,https://arxiv.org/abs/2608.18999,2026-08,math.PR,Lean~4,,"In preparing this article, I used generative AI tools as auxiliary technical aids: for discussion and error detection, assistance with encoding the arguments in Lean~4, language editing and synchronization of the Russian and English versions, \LaTeX{} source preparation, computational checks, and reproducible packaging."
2608.19050,https://arxiv.org/abs/2608.19050,2026-08,math.PR,ChatGPT,openai,ChatGPT was also used for routine editing and checking.
2608.19050,https://arxiv.org/abs/2608.19050,2026-08,math.PR,ChatGPT 5.5 Pro,openai,ChatGPT 5.5 Pro was used to prepare the figures and computational supplement.
2608.19065,https://arxiv.org/abs/2608.19065,2026-08,math.PR,ChatGPT (OpenAI; several versions of GPT-5; accessed via chatgpt.com),openai,"The authors acknowledge the use of the AI-assisted tools ChatGPT (OpenAI; several versions of GPT-5; accessed via chatgpt.com) and Claude (Anthropic; Claude 4.8 Opus and Claude 5 Sonnet, accessed via claude.ai)."
2608.19065,https://arxiv.org/abs/2608.19065,2026-08,math.PR,"Claude (Anthropic; Claude 4.8 Opus and Claude 5 Sonnet, accessed via claude.ai)",anthropic,"The authors acknowledge the use of the AI-assisted tools ChatGPT (OpenAI; several versions of GPT-5; accessed via chatgpt.com) and Claude (Anthropic; Claude 4.8 Opus and Claude 5 Sonnet, accessed via claude.ai)."
2608.19198,https://arxiv.org/abs/2608.19198,2026-08,math.PR,ChatGPT 5.6 Sol plus,openai,The authors used ChatGPT 5.6 Sol plus to calibrate numerical values used in the counterexample in \cref{sec: counterexample}.
2608.19358,https://arxiv.org/abs/2608.19358,2026-08,math.PR,ChatGPT AI,openai,"Although the author wrote and independently checked the final manuscript, the ChatGPT AI was used for mathematical exploration and proofreading, and the Gemini AI was used as a second proofreading tool."
2608.19358,https://arxiv.org/abs/2608.19358,2026-08,math.PR,Gemini AI,google,"Although the author wrote and independently checked the final manuscript, the ChatGPT AI was used for mathematical exploration and proofreading, and the Gemini AI was used as a second proofreading tool."
2608.19594,https://arxiv.org/abs/2608.19594,2026-08,math.PR,Generative-AI tools,,"Generative-AI tools were used for language editing, organizational assistance, and checking algebraic presentation during manuscript preparation."
2608.20101,https://arxiv.org/abs/2608.20101,2026-08,math.PR,ChatGPT 5.6 Sol Ultra,openai,"In the course of the research presented here I have been using AI tools extensively, most significantly ChatGPT Pro 5.5 and ChatGPT 5.6 Sol Ultra, for ideation, technical help, editing and checking the proofs, and general editing and proofreading of the manuscript, at the level of a leading co-author."
2608.20101,https://arxiv.org/abs/2608.20101,2026-08,math.PR,ChatGPT Pro 5.5,openai,"In the course of the research presented here I have been using AI tools extensively, most significantly ChatGPT Pro 5.5 and ChatGPT 5.6 Sol Ultra, for ideation, technical help, editing and checking the proofs, and general editing and proofreading of the manuscript, at the level of a leading co-author."
2608.20279,https://arxiv.org/abs/2608.20279,2026-08,math.PR,OpenAI ChatGPT,openai,"During the preparation of this work the author used OpenAI ChatGPT and OpenAI Codex in order to identify useful smoothness assumptions, check mathematical derivations, and assist with drafting and editing."
2608.20279,https://arxiv.org/abs/2608.20279,2026-08,math.PR,OpenAI Codex,openai,"During the preparation of this work the author used OpenAI ChatGPT and OpenAI Codex in order to identify useful smoothness assumptions, check mathematical derivations, and assist with drafting and editing."
2608.20337,https://arxiv.org/abs/2608.20337,2026-08,math.PR,Qwen2.5-0.5B,other,The $W=2000$ completions of a small open-weights language model (Qwen2.5-0.5B) stay coincident through the determined slots and branch at the free ones.
2608.21312,https://arxiv.org/abs/2608.21312,2026-08,math.PR,OpenAI ChatGPT 5.5,openai,"During the preparation of this work, we used generative-AI systems (OpenAI ChatGPT 5.5 and 5.6) to assist with literature discovery, the exploration of proof strategies, and language editing."
2608.21312,https://arxiv.org/abs/2608.21312,2026-08,math.PR,OpenAI ChatGPT 5.6,openai,"During the preparation of this work, we used generative-AI systems (OpenAI ChatGPT 5.5 and 5.6) to assist with literature discovery, the exploration of proof strategies, and language editing."
2608.21701,https://arxiv.org/abs/2608.21701,2026-08,math.PR,Grok,other,"The author used Grok to generate the TikZ code for illustrating Figure \ref{fig1} and Microsoft 365 Copilot for language editing/rephrasing in the paper, as well as for numerical and symbolic checking of the integral estimates in Section \ref{subsec:integral.estimates} (this aided the author in refining technical bounds in Lemma \ref{lem:ULB} and Lemma \ref{lem:diagonal.integrals})."
2608.21701,https://arxiv.org/abs/2608.21701,2026-08,math.PR,Microsoft 365 Copilot,microsoft,"The author used Grok to generate the TikZ code for illustrating Figure \ref{fig1} and Microsoft 365 Copilot for language editing/rephrasing in the paper, as well as for numerical and symbolic checking of the integral estimates in Section \ref{subsec:integral.estimates} (this aided the author in refining technical bounds in Lemma \ref{lem:ULB} and Lemma \ref{lem:diagonal.integrals})."
2608.21787,https://arxiv.org/abs/2608.21787,2026-08,math.PR,ChatGPT 5.6 Sol (Plus),openai,"Large language model ChatGPT 5.6 Sol (Plus) was used to generate parts of the text, improve the language of the paper, check typos and search the literature."
2608.22159,https://arxiv.org/abs/2608.22159,2026-08,math.PR,GPT-5.6 Sol,openai,"GPT-5.6 Sol was also used for editorial assistance, including improving the exposition and identifying typographical errors."
2608.22159,https://arxiv.org/abs/2608.22159,2026-08,math.PR,GPT-5.6 Sol Ultra,openai,The proof of the \Poincare inequality in \Cref{sec:optimal-poincare} was initially generated by GPT-5.6 Sol Ultra over two rounds of interaction.
2608.22342,https://arxiv.org/abs/2608.22342,2026-08,math.PR,Aristotle (Harmonic),other,Aristotle was also used to check isolated algebraic and analytic computations.
2608.22342,https://arxiv.org/abs/2608.22342,2026-08,math.PR,ChatGPT (OpenAI),openai,"During preparation of the manuscript, the author used ChatGPT (OpenAI) for editorial assistance and consistency checking, and Claude (Anthropic), Gemini (Google DeepMind), and Aristotle (Harmonic) for additional manuscript and proof checks."
2608.22342,https://arxiv.org/abs/2608.22342,2026-08,math.PR,Claude (Anthropic),anthropic,"During preparation of the manuscript, the author used ChatGPT (OpenAI) for editorial assistance and consistency checking, and Claude (Anthropic), Gemini (Google DeepMind), and Aristotle (Harmonic) for additional manuscript and proof checks."
2608.22342,https://arxiv.org/abs/2608.22342,2026-08,math.PR,Gemini (Google DeepMind),google,"During preparation of the manuscript, the author used ChatGPT (OpenAI) for editorial assistance and consistency checking, and Claude (Anthropic), Gemini (Google DeepMind), and Aristotle (Harmonic) for additional manuscript and proof checks."
2608.22514,https://arxiv.org/abs/2608.22514,2026-08,math.PR,ChatGPT,openai,"Spelling and grammar were checked, and the Python code used to simulate the trajectories presented in Figure~\ref{f:planar} was developed, with assistance from ChatGPT."
2608.22534,https://arxiv.org/abs/2608.22534,2026-08,math.PR,ChatGPT 5.4,openai,ChatGPT 5.4 was used in Section \ref{SDPIsection} as an auxiliary tool.
2608.22816,https://arxiv.org/abs/2608.22816,2026-08,math.PR,GPT Sol 5.6 Pro,openai,"This note benefits from discussions with GPT Sol 5.6 Pro, but is written entirely by the author."
2608.23156,https://arxiv.org/abs/2608.23156,2026-08,math.PR,ChatGPT 5.6 Pro,openai,We used ChatGPT 5.6 Pro for language polishing at the final stage of manuscript preparation and for checking the proofs.
2608.23202,https://arxiv.org/abs/2608.23202,2026-08,math.PR,ChatGPT (OpenAI),openai,"This counterexample was suggested in an interaction with ChatGPT (OpenAI), and the calculations were subsequently verified by the authors."
2608.23413,https://arxiv.org/abs/2608.23413,2026-08,math.PR,ChatGPT 5.6 Sol,openai,"To investigate this flatness, we asked ChatGPT 5.6 Sol to construct a proof, with reference to Lopatto's paper \cite{Lopatto}."
2608.23413,https://arxiv.org/abs/2608.23413,2026-08,math.PR,Codex,openai,We also used Codex to formalize the proof in Lean 4 \cite{brabra}.
2608.23413,https://arxiv.org/abs/2608.23413,2026-08,math.PR,Lean 4,,We also used Codex to formalize the proof in Lean 4 \cite{brabra}.
2608.23491,https://arxiv.org/abs/2608.23491,2026-08,math.PR,"Claude Code (Anthropic, Claude Opus)",anthropic,"Claude Code (Anthropic, Claude Opus) was used to assist with numerical scripting, figure generation, and manuscript editing."
2608.23545,https://arxiv.org/abs/2608.23545,2026-08,math.PR,ChatGPT 5.6,openai,We acknowledge use of ChatGPT 5.6.
2608.23742,https://arxiv.org/abs/2608.23742,2026-08,math.PR,OpenAI ChatGPT (GPT-5.6 Sol),openai,"OpenAI ChatGPT (GPT-5.6 Sol) was used during exploratory and manuscript-preparation stages for literature discovery, proposing candidate derivations, symbolic consistency checks, stress-testing intermediate arguments, and assistance with organization and drafting."
2608.23998,https://arxiv.org/abs/2608.23998,2026-08,math.PR,ChatGPT,openai,An OpenAI language model (ChatGPT) was used for language editing and limited assistance with the presentation of numerical results.
